Total Spending,UNFPA,GOV,NGO,UN,Core Resources,Non-core Resources,Program,Country,Year,Country_Name
14236,0,14236,0,0,1.0,0.0,Integrated sexual and reproductive health,mauritius,2017,Mauritius
19242,19242,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,mauritius,2017,Mauritius
418057,360191,57865,0,0,0.65,0.35,Adolescents,mexico,2017,Mexico
181156,124233,56923,0,0,0.49,0.51,Data for development,mexico,2017,Mexico
10714,10534,180,0,0,1.0,0.0,Gender equality and rights,mexico,2017,Mexico
720814,622134,85082,13597,0,0.52,0.48,Integrated sexual and reproductive health,mexico,2017,Mexico
116639,116639,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,mexico,2017,Mexico
1338716,555126,507956,275635,0,0.26,0.74,Adolescents,mongolia,2017,Mongolia
0,0,0,0,0,1.0,0.0,Data for development,mongolia,2017,Mongolia
1182164,268471,866282,47411,0,0.14,0.86,Gender equality and rights,mongolia,2017,Mongolia
264271,104115,157401,2755,0,0.4,0.6,Integrated sexual and reproductive health,mongolia,2017,Mongolia
165293,165814,0,0,0,1.01,-0.01,Organizational effectiveness and efficiency,mongolia,2017,Mongolia
221599,146869,44140,30590,0,0.92,0.08,Adolescents,morocco,2017,Morocco
102602,102602,0,0,0,1.0,0.0,Data for development,morocco,2017,Morocco
363498,196922,132836,33740,0,0.32,0.68,Gender equality and rights,morocco,2017,Morocco
237227,208069,28551,606,0,1.0,0.0,Integrated sexual and reproductive health,morocco,2017,Morocco
68746,68746,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,morocco,2017,Morocco
3060498,1439478,240051,1380969,0,0.14,0.86,Adolescents,mozambique,2017,Mozambique
7026005,2922187,4103817,0,0,0.09,0.91,Data for development,mozambique,2017,Mozambique
807138,189975,412607,131513,73042,0.43,0.57,Gender equality and rights,mozambique,2017,Mozambique
5740590,2714030,1738588,890595,397376,0.28,0.72,Integrated sexual and reproductive health,mozambique,2017,Mozambique
293837,144261,31486,118090,0,0.8,0.2,Adolescents,myanmar,2017,Myanmar
4951351,4154857,633126,0,163368,0.02,0.98,Data for development,myanmar,2017,Myanmar
4181802,1524843,0,2314730,346594,0.05,0.95,Gender equality and rights,myanmar,2017,Myanmar
3749149,1889447,264046,1352291,243365,0.37,0.63,Integrated sexual and reproductive health,myanmar,2017,Myanmar
133138,133138,0,0,0,0.83,0.17,Organizational effectiveness and efficiency,myanmar,2017,Myanmar
303219,229889,44983,28348,0,0.52,0.48,Adolescents,namibia,2017,Namibia
160015,151891,8123,0,0,1.0,0.0,Data for development,namibia,2017,Namibia
159423,111712,36404,11307,0,1.0,0.0,Gender equality and rights,namibia,2017,Namibia
351436,244890,91389,15158,0,0.6,0.4,Integrated sexual and reproductive health,namibia,2017,Namibia
29806,29806,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,namibia,2017,Namibia
832918,208434,170018,454466,0,0.3,0.7,Adolescents,nepal,2017,Nepal
524428,369757,142144,12527,0,1.0,0.0,Data for development,nepal,2017,Nepal
1878400,755425,214414,908561,0,0.34,0.66,Gender equality and rights,nepal,2017,Nepal
2630393,1191638,280731,1158024,0,0.37,0.63,Integrated sexual and reproductive health,nepal,2017,Nepal
72432,51799,6467,14166,0,0.8,0.2,Organizational effectiveness and efficiency,nepal,2017,Nepal
197173,112514,84659,0,0,1.0,0.0,Adolescents,nicaragua,2017,Nicaragua
184994,141559,43435,0,0,1.0,0.0,Data for development,nicaragua,2017,Nicaragua
122994,73600,49394,0,0,1.0,0.0,Gender equality and rights,nicaragua,2017,Nicaragua
300838,252123,48714,0,0,1.0,0.0,Integrated sexual and reproductive health,nicaragua,2017,Nicaragua
4899923,870835,3796955,232133,0,0.09,0.91,Adolescents,niger,2017,Niger
729270,318155,411115,0,0,0.56,0.44,Data for development,niger,2017,Niger
595507,133905,429921,31681,0,0.19,0.81,Gender equality and rights,niger,2017,Niger
5991706,2894493,2362485,734728,0,0.34,0.66,Integrated sexual and reproductive health,niger,2017,Niger
61915,11475,54835,0,0,-0.06,1.06,Organizational effectiveness and efficiency,niger,2017,Niger
949107,79707,127530,741870,0,0.06,0.94,Adolescents,nigeria,2017,Nigeria
2017035,1713386,258819,44830,0,0.83,0.17,Data for development,nigeria,2017,Nigeria
1354081,92985,833337,427759,0,0.25,0.75,Gender equality and rights,nigeria,2017,Nigeria
14584263,9605253,1282113,3696897,0,0.27,0.73,Integrated sexual and reproductive health,nigeria,2017,Nigeria
212772,154033,58673,67,0,0.32,0.68,Organizational effectiveness and efficiency,nigeria,2017,Nigeria
21037,6147,0,14890,0,1.0,0.0,Adolescents,north-macedonia,2017,North Macedonia
23798,4,0,23794,0,1.0,0.0,Data for development,north-macedonia,2017,North Macedonia
8576,8576,0,0,0,1.0,0.0,Gender equality and rights,north-macedonia,2017,North Macedonia
253734,175759,0,77975,0,0.98,0.02,Integrated sexual and reproductive health,north-macedonia,2017,North Macedonia
33956,33956,0,0,0,1.0,0.0,Adolescents,oman,2017,Oman
792160,792160,0,0,0,0.17,0.83,Data for development,oman,2017,Oman
30000,0,0,0,30000,1.0,0.0,Integrated sexual and reproductive health,oman,2017,Oman
1484,1484,0,0,0,1.0,0.0,Adolescents,pakistan,2017,Pakistan
1443343,744796,649306,37241,12000,0.53,0.47,Data for development,pakistan,2017,Pakistan
917215,344256,565673,0,7287,0.21,0.79,Gender equality and rights,pakistan,2017,Pakistan
3625116,2167798,898705,528313,30300,0.79,0.21,Integrated sexual and reproductive health,pakistan,2017,Pakistan
128977,128977,0,0,0,0.92,0.08,Adolescents,panama,2017,Panama
15647,15647,0,0,0,1.0,0.0,Data for development,panama,2017,Panama
67071,67071,0,0,0,0.88,0.12,Gender equality and rights,panama,2017,Panama
195199,195199,0,0,0,1.0,0.0,Integrated sexual and reproductive health,panama,2017,Panama
227616,207566,14387,5663,0,0.38,0.62,Adolescents,papua-new-guinea,2017,Papua New Guinea
2611765,741991,1869774,0,0,0.47,0.53,Data for development,papua-new-guinea,2017,Papua New Guinea
40323,7070,0,33253,0,1.0,0.0,Gender equality and rights,papua-new-guinea,2017,Papua New Guinea
509699,374828,81509,53361,0,0.45,0.55,Integrated sexual and reproductive health,papua-new-guinea,2017,Papua New Guinea
-1039,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,papua-new-guinea,2017,Papua New Guinea
185542,160067,0,25475,0,1.0,0.0,Adolescents,paraguay,2017,Paraguay
84271,84271,0,0,0,1.0,0.0,Data for development,paraguay,2017,Paraguay
251656,251656,0,0,0,0.59,0.41,Gender equality and rights,paraguay,2017,Paraguay
232985,232985,0,0,0,0.97,0.03,Integrated sexual and reproductive health,paraguay,2017,Paraguay
131053,131053,0,0,0,1.0,0.0,Adolescents,peru,2017,Peru
217345,217345,0,0,0,1.0,0.0,Data for development,peru,2017,Peru
453721,453721,0,0,0,0.4,0.6,Gender equality and rights,peru,2017,Peru
713392,713392,0,0,0,0.5,0.5,Integrated sexual and reproductive health,peru,2017,Peru
70847,70847,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,peru,2017,Peru
98861,34429,15586,48846,0,0.97,0.03,Adolescents,philippines,2017,Philippines
563839,193214,54832,315793,0,0.68,0.32,Data for development,philippines,2017,Philippines
679068,413878,50714,214476,0,0.37,0.63,Gender equality and rights,philippines,2017,Philippines
2330155,1696191,0,640510,0,0.68,0.32,Integrated sexual and reproductive health,philippines,2017,Philippines
79343,79343,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,philippines,2017,Philippines
733067,251821,34527,446719,0,0.4,0.6,Adolescents,rwanda,2017,Rwanda
362886,262953,89306,10626,0,1.0,0.0,Data for development,rwanda,2017,Rwanda
1859070,1215713,459457,183900,0,0.39,0.61,Integrated sexual and reproductive health,rwanda,2017,Rwanda
171385,163220,0,8165,0,0.93,0.07,Organizational effectiveness and efficiency,rwanda,2017,Rwanda
26932,5632,21300,0,0,1.0,0.0,Adolescents,sao-tome-principe,2017,Sao Tome and Principe
145895,118324,27571,0,0,0.8,0.2,Data for development,sao-tome-principe,2017,Sao Tome and Principe
472668,317344,155323,0,0,0.37,0.63,Integrated sexual and reproductive health,sao-tome-principe,2017,Sao Tome and Principe
57843,55478,2365,0,0,1.0,0.0,Organizational effectiveness and efficiency,sao-tome-principe,2017,Sao Tome and Principe
429674,83953,243697,102023,0,0.57,0.43,Adolescents,senegal,2017,Senegal
385559,242863,142697,0,0,1.0,0.0,Data for development,senegal,2017,Senegal
627197,284649,61836,280712,0,0.13,0.87,Gender equality and rights,senegal,2017,Senegal
2366112,1141530,470233,754349,0,0.47,0.53,Integrated sexual and reproductive health,senegal,2017,Senegal
2859,665,0,2194,0,0.23,0.77,Organizational effectiveness and efficiency,senegal,2017,Senegal
58297,58297,0,0,0,1.0,0.0,Adolescents,serbia,2017,Serbia
50510,36236,0,14274,0,1.0,0.0,Data for development,serbia,2017,Serbia
127908,44571,0,83337,0,0.45,0.55,Gender equality and rights,serbia,2017,Serbia
484392,407297,0,77095,0,0.9,0.1,Integrated sexual and reproductive health,serbia,2017,Serbia
32822,32822,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,serbia,2017,Serbia
1338309,472045,186718,679546,0,0.05,0.95,Adolescents,sierra-leone,2017,Sierra Leone
858661,702257,156405,0,0,0.15,0.85,Data for development,sierra-leone,2017,Sierra Leone
119720,47944,0,71776,0,0.55,0.45,Gender equality and rights,sierra-leone,2017,Sierra Leone
19391211,4404715,3952257,11034239,0,0.06,0.94,Integrated sexual and reproductive health,sierra-leone,2017,Sierra Leone
11624,0,0,11624,0,0.0,1.0,Organizational effectiveness and efficiency,sierra-leone,2017,Sierra Leone
66309,0,135231,105495,0,0.06,0.94,Adolescents,somalia,2017,Somalia
1408607,956423,452183,0,0,0.06,0.94,Data for development,somalia,2017,Somalia
2155093,373691,938480,842921,0,0.04,0.96,Gender equality and rights,somalia,2017,Somalia
8188384,5310142,1557467,1320775,0,0.31,0.69,Integrated sexual and reproductive health,somalia,2017,Somalia
37880,2880,35000,0,0,0.02,0.98,Organizational effectiveness and efficiency,somalia,2017,Somalia
404766,338555,0,66211,0,0.12,0.88,Adolescents,south-africa,2017,South Africa
34203,34203,0,0,0,1.0,0.0,Data for development,south-africa,2017,South Africa
160483,160483,0,0,0,0.91,0.09,Gender equality and rights,south-africa,2017,South Africa
1116963,1026919,0,90044,0,0.71,0.29,Integrated sexual and reproductive health,south-africa,2017,South Africa
267368,130584,17155,119629,0,0.84,0.16,Adolescents,south-sudan,2017,South Sudan
164149,99575,64574,0,0,1.0,0.0,Data for development,south-sudan,2017,South Sudan
553676,208531,0,345145,0,0.31,0.69,Gender equality and rights,south-sudan,2017,South Sudan
19286327,10785369,1312592,7188366,0,0.11,0.89,Integrated sexual and reproductive health,south-sudan,2017,South Sudan
12520,0,12520,0,0,1.0,0.0,Organizational effectiveness and efficiency,south-sudan,2017,South Sudan
270003,253980,0,16023,0,0.48,0.52,Adolescents,sri-lanka,2017,Sri Lanka
102258,102258,0,0,0,0.76,0.24,Data for development,sri-lanka,2017,Sri Lanka
192137,165936,6201,20000,0,0.98,0.02,Gender equality and rights,sri-lanka,2017,Sri Lanka
379184,178245,39313,161626,0,0.67,0.33,Integrated sexual and reproductive health,sri-lanka,2017,Sri Lanka
230032,30015,88924,111093,0,0.81,0.19,Adolescents,sudan,2017,Sudan
631182,564122,67060,0,0,1.0,0.0,Data for development,sudan,2017,Sudan
2519211,1140504,423737,954971,0,0.18,0.82,Gender equality and rights,sudan,2017,Sudan
10484775,4556062,2072261,3856453,0,0.21,0.79,Integrated sexual and reproductive health,sudan,2017,Sudan
32511,28273,0,4237,0,0.99,0.01,Organizational effectiveness and efficiency,sudan,2017,Sudan
2222732,538949,0,1683783,0,0.0,1.0,Adolescents,syrian-arab-republic,2017,Syrian Arab Republic
36110,36110,0,0,0,0.03,0.97,Data for development,syrian-arab-republic,2017,Syrian Arab Republic
7653075,2976616,11250,4414942,250267,0.06,0.94,Gender equality and rights,syrian-arab-republic,2017,Syrian Arab Republic
8306026,5370856,0,2935170,0,0.09,0.91,Integrated sexual and reproductive health,syrian-arab-republic,2017,Syrian Arab Republic
78842,78842,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,syrian-arab-republic,2017,Syrian Arab Republic
74889,73781,0,1108,0,1.0,0.0,Adolescents,tajikistan,2017,Tajikistan
172117,63109,32283,76725,0,0.55,0.45,Data for development,tajikistan,2017,Tajikistan
85181,68072,6085,11024,0,1.0,0.0,Gender equality and rights,tajikistan,2017,Tajikistan
1725919,918395,37096,770429,0,0.29,0.71,Integrated sexual and reproductive health,tajikistan,2017,Tajikistan
-1,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,tajikistan,2017,Tajikistan
316853,316853,0,0,0,0.99,0.01,Adolescents,thailand,2017,Thailand
442705,428025,14680,0,0,0.98,0.02,Data for development,thailand,2017,Thailand
579,579,0,0,0,1.0,0.0,Integrated sexual and reproductive health,thailand,2017,Thailand
37515,37515,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,thailand,2017,Thailand
254867,235679,1792,17396,0,0.56,0.44,Adolescents,timor-leste,2017,Timor-Leste
412068,136976,27825,247267,0,0.13,0.87,Data for development,timor-leste,2017,Timor-Leste
24623,24623,0,0,0,1.0,0.0,Gender equality and rights,timor-leste,2017,Timor-Leste
1145898,1077069,45317,23512,0,0.75,0.25,Integrated sexual and reproductive health,timor-leste,2017,Timor-Leste
1845,1845,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,timor-leste,2017,Timor-Leste
127116,17454,37055,72607,0,0.65,0.35,Adolescents,togo,2017,Togo
213647,118507,95140,0,0,0.95,0.05,Data for development,togo,2017,Togo
122661,16964,68279,37418,0,1.0,0.0,Gender equality and rights,togo,2017,Togo
1812226,1298710,219539,293977,0,0.61,0.39,Integrated sexual and reproductive health,togo,2017,Togo
19401,7039,12363,0,0,0.39,0.61,Organizational effectiveness and efficiency,togo,2017,Togo
166107,82663,45082,38362,0,0.65,0.35,Data for development,tunisia,2017,Tunisia
984949,250699,242155,492095,0,0.13,0.87,Gender equality and rights,tunisia,2017,Tunisia
99489,62822,26554,10112,0,1.0,0.0,Integrated sexual and reproductive health,tunisia,2017,Tunisia
64066,64066,0,0,0,0.84,0.16,Organizational effectiveness and efficiency,tunisia,2017,Tunisia
163313,1182,0,162131,0,0.17,0.83,Adolescents,türkiye,2017,Türkiye
59391,34412,24979,0,0,1.0,0.0,Data for development,türkiye,2017,Türkiye
4722487,937852,801221,2983413,0,0.04,0.96,Gender equality and rights,türkiye,2017,Türkiye
16992119,7094845,1108242,8789032,0,0.02,0.98,Integrated sexual and reproductive health,türkiye,2017,Türkiye
50372,50372,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,türkiye,2017,Türkiye
174384,133902,34752,5730,0,0.9,0.1,Adolescents,turkmenistan,2017,Turkmenistan
164122,164122,0,0,0,0.86,0.14,Data for development,turkmenistan,2017,Turkmenistan
29104,29104,0,0,0,1.0,0.0,Gender equality and rights,turkmenistan,2017,Turkmenistan
211990,192588,19402,0,0,0.62,0.38,Integrated sexual and reproductive health,turkmenistan,2017,Turkmenistan
2748958,136771,169004,2414426,28757,0.01,0.99,Adolescents,uganda,2017,Uganda
138579,8191,130388,0,0,0.46,0.54,Data for development,uganda,2017,Uganda
1152838,237446,458306,451086,6000,0.04,0.96,Gender equality and rights,uganda,2017,Uganda
8775075,4573382,2307863,1893830,0,0.32,0.68,Integrated sexual and reproductive health,uganda,2017,Uganda
120249,7211,0,113037,0,0.0,1.0,Organizational effectiveness and efficiency,uganda,2017,Uganda
100830,100830,0,0,0,1.0,0.0,Adolescents,ukraine,2017,Ukraine
89375,89375,0,0,0,1.0,0.0,Data for development,ukraine,2017,Ukraine
2469512,1164816,0,1304696,0,0.23,0.77,Gender equality and rights,ukraine,2017,Ukraine
188798,118439,0,70359,0,0.34,0.66,Integrated sexual and reproductive health,ukraine,2017,Ukraine
181051,126677,5994,48381,0,0.74,0.26,Adolescents,uruguay,2017,Uruguay
314329,295034,19294,0,0,0.61,0.39,Data for development,uruguay,2017,Uruguay
910569,897069,6000,7500,0,0.23,0.77,Integrated sexual and reproductive health,uruguay,2017,Uruguay
36177,31176,0,5001,0,0.6,0.4,Organizational effectiveness and efficiency,uruguay,2017,Uruguay
93176,93176,0,0,0,1.0,0.0,Adolescents,uzbekistan,2017,Uzbekistan
153863,139305,14558,0,0,0.99,0.01,Data for development,uzbekistan,2017,Uzbekistan
152252,152252,0,0,0,0.87,0.13,Gender equality and rights,uzbekistan,2017,Uzbekistan
362678,341381,0,0,21297,0.76,0.24,Integrated sexual and reproductive health,uzbekistan,2017,Uzbekistan
262685,105945,26566,130174,0,0.48,0.52,Adolescents,venezuela,2017,Venezuela (Bolivarian Republic of)
117949,104212,13737,0,0,0.96,0.04,Data for development,venezuela,2017,Venezuela (Bolivarian Republic of)
62404,48354,8126,5925,0,0.95,0.05,Gender equality and rights,venezuela,2017,Venezuela (Bolivarian Republic of)
195265,143012,28544,23710,0,0.58,0.42,Integrated sexual and reproductive health,venezuela,2017,Venezuela (Bolivarian Republic of)
1198892,459801,188672,550420,0,0.18,0.82,Adolescents,zambia,2017,Zambia
525304,468937,56367,0,0,0.92,0.08,Data for development,zambia,2017,Zambia
125223,0,0,125223,0,-0.0,1.0,Gender equality and rights,zambia,2017,Zambia
6708325,5607236,681604,419486,0,0.18,0.82,Integrated sexual and reproductive health,zambia,2017,Zambia
141338,122079,19259,0,0,0.14,0.86,Organizational effectiveness and efficiency,zambia,2017,Zambia
1685355,743525,616016,325814,0,0.09,0.91,Adolescents,zimbabwe,2017,Zimbabwe
372156,140058,229257,2840,0,0.93,0.07,Data for development,zimbabwe,2017,Zimbabwe
1571090,508830,451914,610347,0,0.12,0.88,Gender equality and rights,zimbabwe,2017,Zimbabwe
10823636,5554363,2265645,3003628,0,0.12,0.88,Integrated sexual and reproductive health,zimbabwe,2017,Zimbabwe
