Total Spending,UNFPA,GOV,NGO,UN,Core Resources,Non-core Resources,Program,Country,Year,Country_Name
13054697,9528023,2137136,1322452,67087,0.23,0.77,Utilization of sexual and reproductive health services,mozambique,2020,Mozambique
670926,352940,6346,311639,0,0.02,0.98,Empowerment of young people,myanmar,2020,Myanmar
7104287,4315047,18835,2683893,86512,0.07,0.93,Gender equality and empowerment of women and girls,myanmar,2020,Myanmar
1000,0,0,0,1000,1.0,0.0,Organizational effectiveness and efficiency,myanmar,2020,Myanmar
191611,146122,45489,0,0,0.89,0.11,Population and development,myanmar,2020,Myanmar
4594900,2214447,90686,1687666,602101,0.42,0.58,Utilization of sexual and reproductive health services,myanmar,2020,Myanmar
294787,238932,50814,5041,0,0.75,0.25,Empowerment of young people,namibia,2020,Namibia
625585,476631,54270,94684,0,0.47,0.53,Gender equality and empowerment of women and girls,namibia,2020,Namibia
183749,108402,75347,0,0,0.67,0.33,Population and development,namibia,2020,Namibia
851276,664658,83952,102665,0,0.48,0.52,Utilization of sexual and reproductive health services,namibia,2020,Namibia
652443,287027,0,365435,0,0.33,0.67,Empowerment of young people,nepal,2020,Nepal
2359276,1188459,5601,1165216,0,0.32,0.68,Gender equality and empowerment of women and girls,nepal,2020,Nepal
1108665,1067659,23022,17985,0,0.56,0.44,Population and development,nepal,2020,Nepal
4350517,1922887,28848,2398782,0,0.24,0.76,Utilization of sexual and reproductive health services,nepal,2020,Nepal
288348,288348,0,0,0,0.81,0.19,Empowerment of young people,nicaragua,2020,Nicaragua
247503,230892,16611,0,0,0.62,0.38,Gender equality and empowerment of women and girls,nicaragua,2020,Nicaragua
35082,35082,0,0,0,0.99,0.01,Population and development,nicaragua,2020,Nicaragua
850567,787657,62910,0,0,0.82,0.18,Utilization of sexual and reproductive health services,nicaragua,2020,Nicaragua
5152763,880764,3923729,348270,0,0.16,0.84,Empowerment of young people,niger,2020,Niger
5538208,1335108,432003,3771097,0,0.11,0.89,Gender equality and empowerment of women and girls,niger,2020,Niger
315603,272932,42672,0,0,0.59,0.41,Population and development,niger,2020,Niger
5362478,3508068,1169858,684552,0,0.28,0.72,Utilization of sexual and reproductive health services,niger,2020,Niger
1189557,0,122021,1067536,0,0.04,0.96,Empowerment of young people,nigeria,2020,Nigeria
6228560,1944210,713137,3571213,0,0.15,0.85,Gender equality and empowerment of women and girls,nigeria,2020,Nigeria
1475071,1034618,396903,43549,0,0.94,0.06,Population and development,nigeria,2020,Nigeria
14953886,10594751,1426692,2932443,0,0.22,0.78,Utilization of sexual and reproductive health services,nigeria,2020,Nigeria
63185,39889,0,23296,0,0.47,0.53,Empowerment of young people,north-macedonia,2020,North Macedonia
30330,23776,0,6554,0,0.0,1.0,Gender equality and empowerment of women and girls,north-macedonia,2020,North Macedonia
47429,21914,0,25515,0,1.0,0.0,Population and development,north-macedonia,2020,North Macedonia
251046,193292,0,57754,0,0.86,0.14,Utilization of sexual and reproductive health services,north-macedonia,2020,North Macedonia
15392,15392,0,0,0,0.46,0.54,Empowerment of young people,oman,2020,Oman
30506,30506,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,oman,2020,Oman
1091246,1091246,0,0,0,0.04,0.96,Population and development,oman,2020,Oman
98796,98796,0,0,0,0.0,1.0,Utilization of sexual and reproductive health services,oman,2020,Oman
405203,75587,0,184818,144797,0.62,0.38,Empowerment of young people,pakistan,2020,Pakistan
1862322,540555,184316,780216,357236,0.31,0.69,Gender equality and empowerment of women and girls,pakistan,2020,Pakistan
472434,324139,40533,107761,1,0.93,0.07,Population and development,pakistan,2020,Pakistan
7327662,3818716,474114,2875670,159162,0.48,0.52,Utilization of sexual and reproductive health services,pakistan,2020,Pakistan
286982,286982,0,0,0,0.25,0.75,Empowerment of young people,panama,2020,Panama
73180,73180,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,panama,2020,Panama
90774,90774,0,0,0,1.0,0.0,Population and development,panama,2020,Panama
582379,551235,0,0,31144,0.96,0.04,Utilization of sexual and reproductive health services,panama,2020,Panama
377318,171554,128012,49846,27907,0.23,0.77,Empowerment of young people,papua-new-guinea,2020,Papua New Guinea
787779,503342,117586,166851,0,0.27,0.73,Gender equality and empowerment of women and girls,papua-new-guinea,2020,Papua New Guinea
747839,747839,0,0,0,0.6,0.4,Population and development,papua-new-guinea,2020,Papua New Guinea
1316138,1130190,98640,87308,0,0.34,0.66,Utilization of sexual and reproductive health services,papua-new-guinea,2020,Papua New Guinea
214313,189370,0,24943,0,1.0,0.0,Empowerment of young people,paraguay,2020,Paraguay
154083,154083,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,paraguay,2020,Paraguay
82513,82513,0,0,0,0.89,0.11,Population and development,paraguay,2020,Paraguay
629750,620950,0,8800,0,0.76,0.24,Utilization of sexual and reproductive health services,paraguay,2020,Paraguay
205773,205773,0,0,0,1.0,0.0,Empowerment of young people,peru,2020,Peru
567360,497422,0,69937,0,0.61,0.39,Gender equality and empowerment of women and girls,peru,2020,Peru
388089,388089,0,0,0,0.64,0.36,Population and development,peru,2020,Peru
1408571,1276894,0,131677,0,0.76,0.24,Utilization of sexual and reproductive health services,peru,2020,Peru
393941,75528,0,318413,0,0.69,0.31,Empowerment of young people,philippines,2020,Philippines
1037573,118805,30568,888201,0,0.23,0.77,Gender equality and empowerment of women and girls,philippines,2020,Philippines
585,585,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,philippines,2020,Philippines
465662,116954,7791,340917,0,0.78,0.22,Population and development,philippines,2020,Philippines
5823606,4031594,7282,1784731,0,0.58,0.42,Utilization of sexual and reproductive health services,philippines,2020,Philippines
564776,352965,0,211811,0,0.36,0.64,Empowerment of young people,rwanda,2020,Rwanda
174650,130021,0,44629,0,0.12,0.88,Gender equality and empowerment of women and girls,rwanda,2020,Rwanda
839374,209558,629816,0,0,0.47,0.53,Population and development,rwanda,2020,Rwanda
2095374,1075717,834684,184973,0,0.44,0.56,Utilization of sexual and reproductive health services,rwanda,2020,Rwanda
54114,37708,16407,0,0,1.0,0.0,Empowerment of young people,sao-tome-principe,2020,Sao Tome and Principe
11329,136,11193,0,0,1.0,0.0,Gender equality and empowerment of women and girls,sao-tome-principe,2020,Sao Tome and Principe
216872,205267,11606,0,0,1.0,0.0,Population and development,sao-tome-principe,2020,Sao Tome and Principe
427879,393792,34087,0,0,0.27,0.73,Utilization of sexual and reproductive health services,sao-tome-principe,2020,Sao Tome and Principe
667379,0,540800,119512,7067,0.07,0.93,Empowerment of young people,senegal,2020,Senegal
1465043,475755,834410,154877,0,0.09,0.91,Gender equality and empowerment of women and girls,senegal,2020,Senegal
755468,547197,182691,0,25580,0.61,0.39,Population and development,senegal,2020,Senegal
6372013,2552218,3005566,814229,0,0.2,0.8,Utilization of sexual and reproductive health services,senegal,2020,Senegal
128047,81838,0,46210,0,1.0,0.0,Empowerment of young people,serbia,2020,Serbia
72953,57278,0,15675,0,0.92,0.08,Gender equality and empowerment of women and girls,serbia,2020,Serbia
155155,83845,0,71310,0,1.0,0.0,Population and development,serbia,2020,Serbia
220283,120167,0,100116,0,0.92,0.08,Utilization of sexual and reproductive health services,serbia,2020,Serbia
3730,3730,0,0,0,1.0,0.0,Population and development,seychelles,2020,Seychelles
35696,14296,0,0,21400,1.0,0.0,Utilization of sexual and reproductive health services,seychelles,2020,Seychelles
511418,452886,58532,0,0,0.27,0.73,Empowerment of young people,sierra-leone,2020,Sierra Leone
1067090,817609,79884,169597,0,0.66,0.34,Gender equality and empowerment of women and girls,sierra-leone,2020,Sierra Leone
483550,254840,228710,0,0,0.3,0.7,Population and development,sierra-leone,2020,Sierra Leone
6406054,4307836,275086,1649554,173578,0.12,0.88,Utilization of sexual and reproductive health services,sierra-leone,2020,Sierra Leone
1783831,84155,542158,1157518,0,0.01,0.99,Empowerment of young people,somalia,2020,Somalia
3670773,445700,1431738,1793335,0,0.01,0.99,Gender equality and empowerment of women and girls,somalia,2020,Somalia
1,1,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,somalia,2020,Somalia
1380750,864434,492022,24294,0,0.01,0.99,Population and development,somalia,2020,Somalia
13828403,5935794,2184490,5185366,522753,0.19,0.81,Utilization of sexual and reproductive health services,somalia,2020,Somalia
579254,140204,0,439049,0,0.1,0.9,Empowerment of young people,south-africa,2020,South Africa
319674,262803,0,46935,9936,0.31,0.69,Gender equality and empowerment of women and girls,south-africa,2020,South Africa
135808,135808,0,0,0,0.97,0.03,Population and development,south-africa,2020,South Africa
1625146,1498157,0,126989,0,0.56,0.44,Utilization of sexual and reproductive health services,south-africa,2020,South Africa
355990,72253,0,283737,0,0.26,0.74,Empowerment of young people,south-sudan,2020,South Sudan
2557535,466040,11322,2080173,0,0.09,0.91,Gender equality and empowerment of women and girls,south-sudan,2020,South Sudan
295808,189787,106021,0,0,0.12,0.88,Population and development,south-sudan,2020,South Sudan
14594745,8154637,513738,5926370,0,0.18,0.82,Utilization of sexual and reproductive health services,south-sudan,2020,South Sudan
82473,63694,982,17797,0,0.6,0.4,Empowerment of young people,sri-lanka,2020,Sri Lanka
511402,332428,25828,153147,0,0.59,0.41,Gender equality and empowerment of women and girls,sri-lanka,2020,Sri Lanka
216691,216691,0,0,0,0.95,0.05,Population and development,sri-lanka,2020,Sri Lanka
851419,446795,127143,277481,0,0.55,0.45,Utilization of sexual and reproductive health services,sri-lanka,2020,Sri Lanka
487355,108563,180110,198682,0,0.13,0.87,Empowerment of young people,sudan,2020,Sudan
7984785,5594915,1182704,1141068,66098,0.15,0.85,Gender equality and empowerment of women and girls,sudan,2020,Sudan
-184,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,sudan,2020,Sudan
459278,373148,86130,0,0,0.77,0.23,Population and development,sudan,2020,Sudan
11092469,5154331,2840895,3097243,0,0.15,0.85,Utilization of sexual and reproductive health services,sudan,2020,Sudan
1959866,289787,0,1670079,0,0.0,1.0,Empowerment of young people,syrian-arab-republic,2020,Syrian Arab Republic
16392166,7060594,0,6138666,3192906,0.09,0.91,Gender equality and empowerment of women and girls,syrian-arab-republic,2020,Syrian Arab Republic
61176,61176,0,0,0,1.0,0.91,Population and development,syrian-arab-republic,2020,Syrian Arab Republic
14565356,5982750,0,8582606,0,0.02,0.98,Utilization of sexual and reproductive health services,syrian-arab-republic,2020,Syrian Arab Republic
97190,47549,0,49641,0,1.0,0.0,Empowerment of young people,tajikistan,2020,Tajikistan
312779,157553,57346,97880,0,0.3,0.7,Gender equality and empowerment of women and girls,tajikistan,2020,Tajikistan
809986,696048,113938,0,0,0.37,0.63,Population and development,tajikistan,2020,Tajikistan
1162755,816205,68824,277727,0,0.54,0.46,Utilization of sexual and reproductive health services,tajikistan,2020,Tajikistan
292381,241436,0,50944,0,0.9,0.1,Empowerment of young people,thailand,2020,Thailand
37225,37225,0,0,0,0.66,0.34,Gender equality and empowerment of women and girls,thailand,2020,Thailand
147699,147699,0,0,0,0.96,0.04,Population and development,thailand,2020,Thailand
342415,308631,2388,31396,0,0.94,0.06,Utilization of sexual and reproductive health services,thailand,2020,Thailand
32449,32449,0,0,0,1.0,0.0,Empowerment of young people,timor-leste,2020,Timor-Leste
347297,279851,8852,58594,0,0.32,0.68,Gender equality and empowerment of women and girls,timor-leste,2020,Timor-Leste
408325,363725,44600,0,0,1.0,0.0,Population and development,timor-leste,2020,Timor-Leste
1022871,843955,118934,59982,0,0.57,0.43,Utilization of sexual and reproductive health services,timor-leste,2020,Timor-Leste
70941,70941,0,0,0,1.0,0.0,Empowerment of young people,togo,2020,Togo
221806,125369,43640,52797,0,0.78,0.22,Gender equality and empowerment of women and girls,togo,2020,Togo
386650,218257,168393,0,0,0.77,0.23,Population and development,togo,2020,Togo
2955655,2290563,334057,331036,0,0.43,0.57,Utilization of sexual and reproductive health services,togo,2020,Togo
546881,141880,78960,331947,0,0.3,0.7,Gender equality and empowerment of women and girls,tunisia,2020,Tunisia
204379,173987,30392,0,0,0.8,0.2,Population and development,tunisia,2020,Tunisia
504757,335340,44543,124874,0,0.58,0.42,Utilization of sexual and reproductive health services,tunisia,2020,Tunisia
761285,32281,0,729004,0,0.16,0.84,Empowerment of young people,türkiye,2020,Türkiye
16524851,10330581,38178,6156093,0,0.03,0.97,Gender equality and empowerment of women and girls,türkiye,2020,Türkiye
83158,42060,41099,0,0,1.0,0.0,Population and development,türkiye,2020,Türkiye
15938543,6410981,372200,9155362,0,0.07,0.93,Utilization of sexual and reproductive health services,türkiye,2020,Türkiye
162245,162245,0,0,0,0.55,0.45,Empowerment of young people,turkmenistan,2020,Turkmenistan
289731,235732,54000,0,0,0.13,0.87,Gender equality and empowerment of women and girls,turkmenistan,2020,Turkmenistan
162304,156590,5714,0,0,0.84,0.16,Population and development,turkmenistan,2020,Turkmenistan
463744,459066,4678,0,0,0.65,0.35,Utilization of sexual and reproductive health services,turkmenistan,2020,Turkmenistan
1935460,210308,102825,1622328,0,0.04,0.96,Empowerment of young people,uganda,2020,Uganda
3772487,353783,1163595,2255109,0,0.03,0.97,Gender equality and empowerment of women and girls,uganda,2020,Uganda
1203330,0,992208,211121,0,0.09,0.91,Population and development,uganda,2020,Uganda
11637179,6026650,1234954,4375575,0,0.27,0.73,Utilization of sexual and reproductive health services,uganda,2020,Uganda
555078,385852,0,169226,0,0.54,0.46,Empowerment of young people,ukraine,2020,Ukraine
3311952,1722991,0,1588961,0,0.15,0.85,Gender equality and empowerment of women and girls,ukraine,2020,Ukraine
497423,302158,0,195265,0,0.75,0.25,Utilization of sexual and reproductive health services,ukraine,2020,Ukraine
191504,103693,3909,83901,0,0.81,0.19,Empowerment of young people,uruguay,2020,Uruguay
11060,0,10220,840,0,1.0,0.0,Gender equality and empowerment of women and girls,uruguay,2020,Uruguay
278624,272415,0,6209,0,0.82,0.18,Population and development,uruguay,2020,Uruguay
505025,456699,12422,35904,0,0.6,0.4,Utilization of sexual and reproductive health services,uruguay,2020,Uruguay
138386,138386,0,0,0,0.78,0.22,Empowerment of young people,uzbekistan,2020,Uzbekistan
515872,515872,0,0,0,0.41,0.59,Gender equality and empowerment of women and girls,uzbekistan,2020,Uzbekistan
197611,197611,0,0,0,0.47,0.53,Population and development,uzbekistan,2020,Uzbekistan
514169,514169,0,0,0,0.79,0.21,Utilization of sexual and reproductive health services,uzbekistan,2020,Uzbekistan
189758,161609,1775,26374,0,0.83,0.17,Empowerment of young people,venezuela,2020,Venezuela (Bolivarian Republic of)
1745645,1123963,52080,569602,0,0.15,0.85,Gender equality and empowerment of women and girls,venezuela,2020,Venezuela (Bolivarian Republic of)
93632,93632,0,0,0,1.0,0.0,Population and development,venezuela,2020,Venezuela (Bolivarian Republic of)
1964628,1906933,0,57694,0,0.25,0.75,Utilization of sexual and reproductive health services,venezuela,2020,Venezuela (Bolivarian Republic of)
524859,23960,46424,454476,0,0.07,0.93,Empowerment of young people,zambia,2020,Zambia
201999,56773,98560,46667,0,0.0,1.0,Gender equality and empowerment of women and girls,zambia,2020,Zambia
1458266,801786,452292,159638,44550,0.79,0.21,Population and development,zambia,2020,Zambia
5802979,3362700,1037641,1402639,0,0.12,0.88,Utilization of sexual and reproductive health services,zambia,2020,Zambia
635069,275082,109846,250141,0,0.18,0.82,Empowerment of young people,zimbabwe,2020,Zimbabwe
3537964,1040358,442193,2055413,0,0.03,0.97,Gender equality and empowerment of women and girls,zimbabwe,2020,Zimbabwe
257518,223155,34363,0,0,1.0,0.0,Population and development,zimbabwe,2020,Zimbabwe
13497565,9840874,1828265,1828425,0,0.12,0.88,Utilization of sexual and reproductive health services,zimbabwe,2020,Zimbabwe
