Total Spending,UNFPA,GOV,NGO,UN,Core Resources,Non-core Resources,Program,Country,Year,Country_Name
4269703,1491171,0,2485765,292768,0.34,0.66,Utilization of sexual and reproductive health services,myanmar,2021,Myanmar
430778,329985,33020,67773,0,0.65,0.35,Empowerment of young people,namibia,2021,Namibia
266761,188835,21106,56820,0,0.78,0.22,Gender equality and empowerment of women and girls,namibia,2021,Namibia
151918,23543,128375,0,0,0.63,0.37,Population and development,namibia,2021,Namibia
679446,419933,145598,113915,0,0.39,0.61,Utilization of sexual and reproductive health services,namibia,2021,Namibia
879754,338594,0,541160,0,0.23,0.77,Empowerment of young people,nepal,2021,Nepal
3382161,1318685,0,2063476,0,0.22,0.78,Gender equality and empowerment of women and girls,nepal,2021,Nepal
1427557,1289702,0,137855,0,0.54,0.46,Population and development,nepal,2021,Nepal
2909097,2070204,19208,819685,0,0.5,0.5,Utilization of sexual and reproductive health services,nepal,2021,Nepal
580704,580704,0,0,0,0.41,0.59,Empowerment of young people,nicaragua,2021,Nicaragua
623104,590174,32930,0,0,0.32,0.68,Gender equality and empowerment of women and girls,nicaragua,2021,Nicaragua
105376,85376,0,0,20000,0.69,0.31,Population and development,nicaragua,2021,Nicaragua
1048040,989989,53051,0,5000,0.33,0.67,Utilization of sexual and reproductive health services,nicaragua,2021,Nicaragua
4924036,1456201,2896543,571292,0,0.16,0.84,Empowerment of young people,niger,2021,Niger
7425641,1535743,322810,5567088,0,0.12,0.88,Gender equality and empowerment of women and girls,niger,2021,Niger
301910,301910,0,0,0,0.34,0.66,Population and development,niger,2021,Niger
9575212,6612738,971269,1991205,0,0.12,0.88,Utilization of sexual and reproductive health services,niger,2021,Niger
750684,0,196196,554488,0,0.1,0.9,Empowerment of young people,nigeria,2021,Nigeria
8960141,3949232,1367587,3643322,0,0.08,0.92,Gender equality and empowerment of women and girls,nigeria,2021,Nigeria
2070780,1381740,639007,50033,0,0.86,0.14,Population and development,nigeria,2021,Nigeria
13532671,9479268,1239098,2814305,0,0.22,0.78,Utilization of sexual and reproductive health services,nigeria,2021,Nigeria
11677,11677,0,0,0,0.41,0.59,Empowerment of young people,north-macedonia,2021,North Macedonia
103992,103992,0,0,0,0.38,0.62,Gender equality and empowerment of women and girls,north-macedonia,2021,North Macedonia
10730,10730,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,north-macedonia,2021,North Macedonia
91932,72492,0,19441,0,0.5,0.5,Population and development,north-macedonia,2021,North Macedonia
354484,294682,0,59802,0,0.49,0.51,Utilization of sexual and reproductive health services,north-macedonia,2021,North Macedonia
14347,14347,0,0,0,1.0,0.0,Empowerment of young people,oman,2021,Oman
25008,25008,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,oman,2021,Oman
1027031,1027031,0,0,0,0.09,0.91,Population and development,oman,2021,Oman
90139,90139,0,0,0,0.94,0.06,Utilization of sexual and reproductive health services,oman,2021,Oman
1484292,158772,58776,1102806,163938,0.21,0.79,Empowerment of young people,pakistan,2021,Pakistan
2504194,911183,92976,1444583,55451,0.27,0.73,Gender equality and empowerment of women and girls,pakistan,2021,Pakistan
564854,293854,124048,146952,0,0.74,0.26,Population and development,pakistan,2021,Pakistan
8860733,4752907,996099,3027611,84117,0.42,0.58,Utilization of sexual and reproductive health services,pakistan,2021,Pakistan
182302,150856,0,31446,0,0.52,0.48,Empowerment of young people,panama,2021,Panama
132847,63460,0,0,69387,1.0,0.0,Gender equality and empowerment of women and girls,panama,2021,Panama
240232,240232,0,0,0,0.27,0.73,Population and development,panama,2021,Panama
292502,292502,0,0,0,0.89,0.11,Utilization of sexual and reproductive health services,panama,2021,Panama
315327,148405,32941,133981,0,0.1,0.9,Empowerment of young people,papua-new-guinea,2021,Papua New Guinea
2170561,1410166,164780,595616,0,0.2,0.8,Gender equality and empowerment of women and girls,papua-new-guinea,2021,Papua New Guinea
811221,811221,0,0,0,0.26,0.74,Population and development,papua-new-guinea,2021,Papua New Guinea
1662496,1453483,42860,166153,0,0.54,0.46,Utilization of sexual and reproductive health services,papua-new-guinea,2021,Papua New Guinea
193745,168736,0,25009,0,1.0,0.0,Empowerment of young people,paraguay,2021,Paraguay
258074,258074,0,0,0,0.55,0.45,Gender equality and empowerment of women and girls,paraguay,2021,Paraguay
92526,92526,0,0,0,1.0,0.0,Population and development,paraguay,2021,Paraguay
862042,856542,0,5500,0,0.41,0.59,Utilization of sexual and reproductive health services,paraguay,2021,Paraguay
184978,165880,0,19098,0,0.94,0.06,Empowerment of young people,peru,2021,Peru
442095,375300,0,66795,0,0.6,0.4,Gender equality and empowerment of women and girls,peru,2021,Peru
306491,306491,0,0,0,0.8,0.2,Population and development,peru,2021,Peru
603409,540096,0,63313,0,0.63,0.37,Utilization of sexual and reproductive health services,peru,2021,Peru
464162,50465,0,413697,0,0.67,0.33,Empowerment of young people,philippines,2021,Philippines
1710289,104039,0,1606250,0,0.1,0.9,Gender equality and empowerment of women and girls,philippines,2021,Philippines
621428,129575,14787,477065,0,0.55,0.45,Population and development,philippines,2021,Philippines
4707555,2746575,0,1960980,0,0.6,0.4,Utilization of sexual and reproductive health services,philippines,2021,Philippines
978938,532686,0,446252,0,0.09,0.91,Empowerment of young people,rwanda,2021,Rwanda
55422,7783,0,47639,0,0.0,1.0,Gender equality and empowerment of women and girls,rwanda,2021,Rwanda
410076,259086,150990,0,0,0.8,0.2,Population and development,rwanda,2021,Rwanda
1914143,1366200,348774,199170,0,0.28,0.72,Utilization of sexual and reproductive health services,rwanda,2021,Rwanda
40489,22307,18182,0,0,1.0,0.0,Empowerment of young people,sao-tome-principe,2021,Sao Tome and Principe
510,0,510,0,0,1.0,0.0,Gender equality and empowerment of women and girls,sao-tome-principe,2021,Sao Tome and Principe
275670,265204,10466,0,0,1.0,0.0,Population and development,sao-tome-principe,2021,Sao Tome and Principe
366385,340179,26206,0,0,0.61,0.39,Utilization of sexual and reproductive health services,sao-tome-principe,2021,Sao Tome and Principe
566691,1800,439170,125721,0,0.5,0.5,Empowerment of young people,senegal,2021,Senegal
1269887,258918,697526,313443,0,0.18,0.82,Gender equality and empowerment of women and girls,senegal,2021,Senegal
657505,335343,279838,0,42323,0.92,0.08,Population and development,senegal,2021,Senegal
5058470,2971196,1474435,612839,0,0.22,0.78,Utilization of sexual and reproductive health services,senegal,2021,Senegal
147348,122474,0,24874,0,0.96,0.04,Empowerment of young people,serbia,2021,Serbia
100874,42650,0,58225,0,0.27,0.73,Gender equality and empowerment of women and girls,serbia,2021,Serbia
213461,186461,0,0,27000,1.0,0.0,Population and development,serbia,2021,Serbia
134515,134515,0,0,0,0.88,0.12,Utilization of sexual and reproductive health services,serbia,2021,Serbia
44939,22121,22818,0,0,1.0,0.0,Empowerment of young people,seychelles,2021,Seychelles
7942,0,7942,0,0,1.0,0.0,Gender equality and empowerment of women and girls,seychelles,2021,Seychelles
15824,10026,5798,0,0,1.0,0.0,Population and development,seychelles,2021,Seychelles
11646,0,11646,0,0,1.0,0.0,Utilization of sexual and reproductive health services,seychelles,2021,Seychelles
376016,172799,121852,81365,0,0.46,0.54,Empowerment of young people,sierra-leone,2021,Sierra Leone
866368,373441,101534,391393,0,0.21,0.79,Gender equality and empowerment of women and girls,sierra-leone,2021,Sierra Leone
8054,0,0,8054,0,0.0,1.0,Organizational effectiveness and efficiency,sierra-leone,2021,Sierra Leone
182639,81662,100977,0,0,0.94,0.06,Population and development,sierra-leone,2021,Sierra Leone
7515654,6560816,391052,542198,21588,0.14,0.86,Utilization of sexual and reproductive health services,sierra-leone,2021,Sierra Leone
3259482,417802,832185,2009495,0,0.06,0.94,Empowerment of young people,somalia,2021,Somalia
4788506,561982,1135622,3090902,0,0.01,0.99,Gender equality and empowerment of women and girls,somalia,2021,Somalia
-2674,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,somalia,2021,Somalia
833629,199481,634148,0,0,0.0,1.0,Population and development,somalia,2021,Somalia
17506470,5419623,2805346,7460181,1821319,0.12,0.88,Utilization of sexual and reproductive health services,somalia,2021,Somalia
243159,168523,0,74636,0,0.0,1.0,Empowerment of young people,south-africa,2021,South Africa
818117,641685,0,176432,0,0.26,0.74,Gender equality and empowerment of women and girls,south-africa,2021,South Africa
106428,93426,0,13002,0,0.76,0.24,Population and development,south-africa,2021,South Africa
1366952,1209986,0,156966,0,0.73,0.27,Utilization of sexual and reproductive health services,south-africa,2021,South Africa
492142,104298,0,387844,0,0.15,0.85,Empowerment of young people,south-sudan,2021,South Sudan
1987737,273035,0,1714702,0,0.15,0.85,Gender equality and empowerment of women and girls,south-sudan,2021,South Sudan
204729,204729,0,0,0,0.64,0.36,Organizational effectiveness and efficiency,south-sudan,2021,South Sudan
2495140,2378926,116214,0,0,0.23,0.77,Population and development,south-sudan,2021,South Sudan
15589796,8828317,367642,6393837,0,0.13,0.87,Utilization of sexual and reproductive health services,south-sudan,2021,South Sudan
186899,103283,35799,47818,0,0.31,0.69,Empowerment of young people,sri-lanka,2021,Sri Lanka
661427,632105,16377,12945,0,0.53,0.47,Gender equality and empowerment of women and girls,sri-lanka,2021,Sri Lanka
208724,165177,12372,31175,0,0.97,0.03,Population and development,sri-lanka,2021,Sri Lanka
973540,590563,77053,305924,0,0.29,0.71,Utilization of sexual and reproductive health services,sri-lanka,2021,Sri Lanka
294473,98007,85553,110913,0,0.44,0.56,Empowerment of young people,sudan,2021,Sudan
7946363,5181778,867770,1454170,442645,0.26,0.74,Gender equality and empowerment of women and girls,sudan,2021,Sudan
21714,21714,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,sudan,2021,Sudan
824181,755149,69032,0,0,0.45,0.55,Population and development,sudan,2021,Sudan
7377854,4790050,1128304,1459500,0,0.19,0.81,Utilization of sexual and reproductive health services,sudan,2021,Sudan
1646388,445428,0,1200961,0,0.22,0.78,Empowerment of young people,syrian-arab-republic,2021,Syrian Arab Republic
17547358,6295007,0,4323807,6928544,0.1,0.9,Gender equality and empowerment of women and girls,syrian-arab-republic,2021,Syrian Arab Republic
38384,38384,0,0,0,1.0,0.0,Population and development,syrian-arab-republic,2021,Syrian Arab Republic
10112673,1973011,0,7650305,489358,0.02,0.98,Utilization of sexual and reproductive health services,syrian-arab-republic,2021,Syrian Arab Republic
85816,27752,0,58064,0,1.0,0.0,Empowerment of young people,tajikistan,2021,Tajikistan
393451,142291,31619,219541,0,0.27,0.73,Gender equality and empowerment of women and girls,tajikistan,2021,Tajikistan
49884,49884,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,tajikistan,2021,Tajikistan
705278,684056,21222,0,0,0.17,0.83,Population and development,tajikistan,2021,Tajikistan
1278574,790404,104386,383783,0,0.45,0.55,Utilization of sexual and reproductive health services,tajikistan,2021,Tajikistan
84095,9740,0,74355,0,0.74,0.26,Empowerment of young people,thailand,2021,Thailand
6605,6605,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,thailand,2021,Thailand
199017,199017,0,0,0,1.0,0.0,Population and development,thailand,2021,Thailand
574728,286902,267078,20748,0,0.47,0.53,Utilization of sexual and reproductive health services,thailand,2021,Thailand
52873,36035,0,16838,0,0.56,0.44,Empowerment of young people,timor-leste,2021,Timor-Leste
543285,294591,28436,220259,0,0.21,0.79,Gender equality and empowerment of women and girls,timor-leste,2021,Timor-Leste
435468,302690,132778,0,0,0.86,0.14,Population and development,timor-leste,2021,Timor-Leste
1312090,794832,217760,299498,0,0.36,0.64,Utilization of sexual and reproductive health services,timor-leste,2021,Timor-Leste
259038,224072,34966,0,0,0.18,0.82,Empowerment of young people,togo,2021,Togo
194316,88479,51698,54138,0,0.95,0.05,Gender equality and empowerment of women and girls,togo,2021,Togo
14647,14647,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,togo,2021,Togo
849743,671732,178011,0,0,0.37,0.63,Population and development,togo,2021,Togo
3613289,2957393,260706,395190,0,0.34,0.66,Utilization of sexual and reproductive health services,togo,2021,Togo
184776,114890,11761,58124,0,0.88,0.12,Empowerment of young people,tunisia,2021,Tunisia
414405,153849,43287,217270,0,0.35,0.65,Gender equality and empowerment of women and girls,tunisia,2021,Tunisia
179772,173531,6241,0,0,0.42,0.58,Population and development,tunisia,2021,Tunisia
473152,286490,49217,137444,0,0.34,0.66,Utilization of sexual and reproductive health services,tunisia,2021,Tunisia
24863,20384,0,4479,0,1.0,0.0,Empowerment of young people,türkiye,2021,Türkiye
11724742,5189329,347532,6187882,0,0.05,0.95,Gender equality and empowerment of women and girls,türkiye,2021,Türkiye
62678,44818,17860,0,0,1.0,0.0,Population and development,türkiye,2021,Türkiye
11398612,3995471,222871,7180269,0,0.05,0.95,Utilization of sexual and reproductive health services,türkiye,2021,Türkiye
64324,64324,0,0,0,0.53,0.47,Empowerment of young people,turkmenistan,2021,Turkmenistan
371015,297260,0,73755,0,0.17,0.83,Gender equality and empowerment of women and girls,turkmenistan,2021,Turkmenistan
250061,250061,0,0,0,0.6,0.4,Population and development,turkmenistan,2021,Turkmenistan
407313,407313,0,0,0,0.63,0.37,Utilization of sexual and reproductive health services,turkmenistan,2021,Turkmenistan
4042561,1312909,335590,2394062,0,0.06,0.94,Empowerment of young people,uganda,2021,Uganda
6124036,1621193,1558249,2944594,0,0.07,0.93,Gender equality and empowerment of women and girls,uganda,2021,Uganda
-1500,0,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,uganda,2021,Uganda
2372031,1174373,1196338,1320,0,0.3,0.7,Population and development,uganda,2021,Uganda
11480746,4815640,1128829,5536277,0,0.2,0.8,Utilization of sexual and reproductive health services,uganda,2021,Uganda
886800,619278,0,267522,0,0.46,0.54,Empowerment of young people,ukraine,2021,Ukraine
6563855,3542010,0,3021845,0,0.08,0.92,Gender equality and empowerment of women and girls,ukraine,2021,Ukraine
111114,111114,0,0,0,0.99,0.01,Organizational effectiveness and efficiency,ukraine,2021,Ukraine
288373,285737,0,2637,0,0.32,0.68,Utilization of sexual and reproductive health services,ukraine,2021,Ukraine
218682,142785,0,75897,0,0.81,0.19,Empowerment of young people,uruguay,2021,Uruguay
187127,168294,0,18833,0,1.0,0.0,Gender equality and empowerment of women and girls,uruguay,2021,Uruguay
744655,683369,18518,42768,0,0.36,0.64,Population and development,uruguay,2021,Uruguay
423502,386029,0,37473,0,0.37,0.63,Utilization of sexual and reproductive health services,uruguay,2021,Uruguay
83565,83565,0,0,0,0.15,0.85,Empowerment of young people,uzbekistan,2021,Uzbekistan
564947,564947,0,0,0,0.53,0.47,Gender equality and empowerment of women and girls,uzbekistan,2021,Uzbekistan
263552,263552,0,0,0,0.69,0.31,Population and development,uzbekistan,2021,Uzbekistan
2225073,2225073,0,0,0,0.24,0.76,Utilization of sexual and reproductive health services,uzbekistan,2021,Uzbekistan
187080,187080,0,0,0,0.88,0.12,Empowerment of young people,venezuela,2021,Venezuela (Bolivarian Republic of)
1346882,855730,0,510999,0,0.19,0.81,Gender equality and empowerment of women and girls,venezuela,2021,Venezuela (Bolivarian Republic of)
135189,107019,28170,0,0,0.99,0.82,Population and development,venezuela,2021,Venezuela (Bolivarian Republic of)
776210,701623,0,74586,0,0.85,0.15,Utilization of sexual and reproductive health services,venezuela,2021,Venezuela (Bolivarian Republic of)
1073550,130368,172519,770663,0,0.03,0.97,Empowerment of young people,zambia,2021,Zambia
187253,80572,106681,0,0,0.0,1.0,Gender equality and empowerment of women and girls,zambia,2021,Zambia
333,333,0,0,0,6.04,-5.04,Organizational effectiveness and efficiency,zambia,2021,Zambia
1310013,1131831,110768,67414,0,0.92,0.08,Population and development,zambia,2021,Zambia
7499027,4784426,1045697,1647490,21413,0.09,0.91,Utilization of sexual and reproductive health services,zambia,2021,Zambia
586885,215367,155146,216372,0,0.22,0.78,Empowerment of young people,zimbabwe,2021,Zimbabwe
4019211,1510514,426124,2082573,0,0.04,0.96,Gender equality and empowerment of women and girls,zimbabwe,2021,Zimbabwe
365423,345401,20023,0,0,1.0,-0.0,Population and development,zimbabwe,2021,Zimbabwe
10007933,7764752,1027196,1233259,0,0.14,0.86,Utilization of sexual and reproductive health services,zimbabwe,2021,Zimbabwe
