Total Spending,UNFPA,GOV,NGO,UN,Core Resources,Non-core Resources,Program,Country,Year,Country_Name
184094,148575,35518,0,0,0.62,0.38,Population and development,morocco,2019,Morocco
614498,392256,116199,106043,0,0.76,0.24,Utilization of sexual and reproductive health services,morocco,2019,Morocco
3478922,611855,363228,2481202,22637,0.08,0.92,Empowerment of young people,mozambique,2019,Mozambique
2104162,948814,553614,542989,58745,0.07,0.93,Gender equality and empowerment of women and girls,mozambique,2019,Mozambique
-9023,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,mozambique,2019,Mozambique
2146375,394602,1735794,15979,0,0.1,0.9,Population and development,mozambique,2019,Mozambique
15756410,11612095,2413729,1422750,307837,0.16,0.84,Utilization of sexual and reproductive health services,mozambique,2019,Mozambique
854573,544049,23353,287172,0,0.03,0.97,Empowerment of young people,myanmar,2019,Myanmar
4294295,2133593,24577,2150318,0,0.25,0.75,Gender equality and empowerment of women and girls,myanmar,2019,Myanmar
620744,552025,68719,0,0,1.0,0.0,Population and development,myanmar,2019,Myanmar
5972564,2932277,87184,2189145,763959,0.27,0.73,Utilization of sexual and reproductive health services,myanmar,2019,Myanmar
417968,305531,72653,39785,0,0.59,0.41,Empowerment of young people,namibia,2019,Namibia
239954,199710,26811,13433,0,0.96,0.04,Gender equality and empowerment of women and girls,namibia,2019,Namibia
80411,24263,38001,18147,0,0.39,0.61,Population and development,namibia,2019,Namibia
427590,297270,81494,48826,0,0.42,0.58,Utilization of sexual and reproductive health services,namibia,2019,Namibia
503048,316832,4377,181839,0,0.43,0.57,Empowerment of young people,nepal,2019,Nepal
2695850,1057392,12097,1626362,0,0.2,0.8,Gender equality and empowerment of women and girls,nepal,2019,Nepal
887187,715639,63640,107908,0,0.89,0.11,Population and development,nepal,2019,Nepal
3449187,990496,89025,2369666,0,0.22,0.78,Utilization of sexual and reproductive health services,nepal,2019,Nepal
334421,329244,5176,0,0,0.8,0.2,Empowerment of young people,nicaragua,2019,Nicaragua
211477,145810,65667,0,0,0.73,0.27,Gender equality and empowerment of women and girls,nicaragua,2019,Nicaragua
24493,24493,0,0,0,1.0,0.0,Population and development,nicaragua,2019,Nicaragua
526425,443211,83214,0,0,0.76,0.24,Utilization of sexual and reproductive health services,nicaragua,2019,Nicaragua
3849965,611787,3186332,51845,0,0.1,0.9,Empowerment of young people,niger,2019,Niger
2036142,932409,280014,823719,0,0.18,0.82,Gender equality and empowerment of women and girls,niger,2019,Niger
427751,255730,172021,0,0,0.53,0.47,Population and development,niger,2019,Niger
4394637,2860285,1069213,465139,0,0.43,0.57,Utilization of sexual and reproductive health services,niger,2019,Niger
875311,0,300112,584231,0,0.06,0.94,Empowerment of young people,nigeria,2019,Nigeria
2739293,1008409,455821,1275063,0,0.15,0.85,Gender equality and empowerment of women and girls,nigeria,2019,Nigeria
2127521,1560999,528892,37630,0,0.8,0.2,Population and development,nigeria,2019,Nigeria
18451946,12493646,1746374,4211926,0,0.2,0.8,Utilization of sexual and reproductive health services,nigeria,2019,Nigeria
30167,30167,0,0,0,0.44,0.56,Empowerment of young people,north-macedonia,2019,North Macedonia
66946,12657,0,54289,0,1.0,0.0,Population and development,north-macedonia,2019,North Macedonia
280926,200757,0,80168,0,0.89,0.11,Utilization of sexual and reproductive health services,north-macedonia,2019,North Macedonia
30061,30061,0,0,0,1.0,0.0,Empowerment of young people,oman,2019,Oman
11911,11911,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,oman,2019,Oman
1158420,1158420,0,0,0,0.06,0.94,Population and development,oman,2019,Oman
367717,150491,20285,196941,0,0.61,0.39,Empowerment of young people,pakistan,2019,Pakistan
1411548,808779,340082,106545,156143,0.27,0.73,Gender equality and empowerment of women and girls,pakistan,2019,Pakistan
1531244,192191,967223,168155,203675,0.57,0.43,Population and development,pakistan,2019,Pakistan
6108416,3260087,611821,2174577,61931,0.47,0.53,Utilization of sexual and reproductive health services,pakistan,2019,Pakistan
308929,308929,0,0,0,0.25,0.75,Empowerment of young people,panama,2019,Panama
108110,108110,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,panama,2019,Panama
16401,16401,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,panama,2019,Panama
113621,113621,0,0,0,0.89,0.11,Population and development,panama,2019,Panama
229884,229884,0,0,0,1.0,0.0,Utilization of sexual and reproductive health services,panama,2019,Panama
809520,347413,162251,247189,52667,0.02,0.98,Empowerment of young people,papua-new-guinea,2019,Papua New Guinea
195141,111133,17778,66230,0,1.0,0.0,Gender equality and empowerment of women and girls,papua-new-guinea,2019,Papua New Guinea
954400,645542,308858,0,0,0.44,0.56,Population and development,papua-new-guinea,2019,Papua New Guinea
1942033,1362179,30869,548985,0,0.4,0.6,Utilization of sexual and reproductive health services,papua-new-guinea,2019,Papua New Guinea
187366,154512,0,32854,0,1.0,0.0,Empowerment of young people,paraguay,2019,Paraguay
170542,170542,0,0,0,0.92,0.08,Gender equality and empowerment of women and girls,paraguay,2019,Paraguay
-151,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,paraguay,2019,Paraguay
140524,140524,0,0,0,0.91,0.09,Population and development,paraguay,2019,Paraguay
1021774,1021774,0,0,0,1.25,0.75,Utilization of sexual and reproductive health services,paraguay,2019,Paraguay
218871,218871,0,0,0,1.0,0.0,Empowerment of young people,peru,2019,Peru
638426,638426,0,0,0,0.42,0.58,Gender equality and empowerment of women and girls,peru,2019,Peru
78863,78863,0,0,0,0.71,0.29,Organizational effectiveness and efficiency,peru,2019,Peru
240990,240990,0,0,0,0.93,0.07,Population and development,peru,2019,Peru
952179,939011,0,13168,0,0.3,0.7,Utilization of sexual and reproductive health services,peru,2019,Peru
530791,89671,0,441120,0,0.78,0.22,Empowerment of young people,philippines,2019,Philippines
191066,90614,0,100452,0,0.51,0.49,Gender equality and empowerment of women and girls,philippines,2019,Philippines
733916,163793,62546,507576,0,0.55,0.45,Population and development,philippines,2019,Philippines
2986742,2106560,116622,763560,0,0.64,0.36,Utilization of sexual and reproductive health services,philippines,2019,Philippines
334628,255053,0,79575,0,0.52,0.48,Empowerment of young people,rwanda,2019,Rwanda
18565,18565,0,0,0,0.0,1.0,Gender equality and empowerment of women and girls,rwanda,2019,Rwanda
439674,224476,215197,0,0,0.9,0.1,Population and development,rwanda,2019,Rwanda
1432478,1034778,181448,216252,0,0.49,0.51,Utilization of sexual and reproductive health services,rwanda,2019,Rwanda
22315,0,22315,0,0,1.0,0.0,Empowerment of young people,sao-tome-principe,2019,Sao Tome and Principe
294309,275958,18350,0,0,0.98,0.02,Population and development,sao-tome-principe,2019,Sao Tome and Principe
276721,243506,33215,0,0,0.31,0.69,Utilization of sexual and reproductive health services,sao-tome-principe,2019,Sao Tome and Principe
515099,0,376336,124123,14641,0.06,0.94,Empowerment of young people,senegal,2019,Senegal
1150670,377336,570004,203330,0,0.11,0.89,Gender equality and empowerment of women and girls,senegal,2019,Senegal
9335,9335,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,senegal,2019,Senegal
551081,309096,223985,0,18000,0.75,0.25,Population and development,senegal,2019,Senegal
7057624,3765110,2475127,817388,0,0.2,0.8,Utilization of sexual and reproductive health services,senegal,2019,Senegal
71703,33994,0,37709,0,0.73,0.27,Empowerment of young people,serbia,2019,Serbia
41091,36203,0,4888,0,0.37,0.63,Gender equality and empowerment of women and girls,serbia,2019,Serbia
107779,94766,0,13014,0,1.0,0.0,Population and development,serbia,2019,Serbia
269447,230322,0,39125,0,0.86,0.14,Utilization of sexual and reproductive health services,serbia,2019,Serbia
53209,48709,4500,0,0,1.0,0.0,Utilization of sexual and reproductive health services,seychelles,2019,Seychelles
735685,479754,229118,26813,0,0.26,0.74,Empowerment of young people,sierra-leone,2019,Sierra Leone
550037,89409,138915,321713,0,0.25,0.75,Gender equality and empowerment of women and girls,sierra-leone,2019,Sierra Leone
903593,181262,722330,0,0,0.39,0.61,Population and development,sierra-leone,2019,Sierra Leone
6502122,3964141,1015229,1522752,0,0.13,0.87,Utilization of sexual and reproductive health services,sierra-leone,2019,Sierra Leone
1627350,274906,614010,738434,0,0.01,0.99,Empowerment of young people,somalia,2019,Somalia
4049625,315239,1427631,2306755,0,0.02,0.98,Gender equality and empowerment of women and girls,somalia,2019,Somalia
20195,20195,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,somalia,2019,Somalia
3624863,2618761,1006102,0,0,0.01,0.99,Population and development,somalia,2019,Somalia
15331411,6520007,5618678,3192726,0,0.14,0.86,Utilization of sexual and reproductive health services,somalia,2019,Somalia
618304,176345,0,441958,0,0.0,1.0,Empowerment of young people,south-africa,2019,South Africa
255088,247278,0,7811,0,0.9,0.1,Gender equality and empowerment of women and girls,south-africa,2019,South Africa
597993,597993,0,0,0,1.0,0.0,Population and development,south-africa,2019,South Africa
836721,641558,0,195163,0,0.57,0.43,Utilization of sexual and reproductive health services,south-africa,2019,South Africa
326138,109271,0,216867,0,0.22,0.78,Empowerment of young people,south-sudan,2019,South Sudan
2284053,213205,20181,2050666,0,0.06,0.94,Gender equality and empowerment of women and girls,south-sudan,2019,South Sudan
3181,0,6626,0,0,-0.76,1.76,Organizational effectiveness and efficiency,south-sudan,2019,South Sudan
466740,315884,150856,0,0,0.67,0.33,Population and development,south-sudan,2019,South Sudan
16836730,8921477,501387,7413867,0,0.12,0.88,Utilization of sexual and reproductive health services,south-sudan,2019,South Sudan
196463,122545,19470,54448,0,0.53,0.47,Empowerment of young people,sri-lanka,2019,Sri Lanka
503904,431650,57307,9259,5688,0.35,0.65,Gender equality and empowerment of women and girls,sri-lanka,2019,Sri Lanka
182385,175405,6980,0,0,0.97,0.03,Population and development,sri-lanka,2019,Sri Lanka
458226,299710,97369,61147,0,0.51,0.49,Utilization of sexual and reproductive health services,sri-lanka,2019,Sri Lanka
390603,54686,171771,164146,0,0.32,0.68,Empowerment of young people,sudan,2019,Sudan
3959373,2632368,623024,703981,0,0.12,0.88,Gender equality and empowerment of women and girls,sudan,2019,Sudan
77953,77953,0,0,0,0.97,0.03,Organizational effectiveness and efficiency,sudan,2019,Sudan
595278,454641,106920,33717,0,0.93,0.07,Population and development,sudan,2019,Sudan
7101075,3430271,1533138,2137665,0,0.29,0.71,Utilization of sexual and reproductive health services,sudan,2019,Sudan
1998005,336814,0,1661190,0,0.01,0.99,Empowerment of young people,syrian-arab-republic,2019,Syrian Arab Republic
16833890,10731530,0,5816302,286058,0.05,0.95,Gender equality and empowerment of women and girls,syrian-arab-republic,2019,Syrian Arab Republic
57523,57523,0,0,0,0.92,0.08,Organizational effectiveness and efficiency,syrian-arab-republic,2019,Syrian Arab Republic
108040,108040,0,0,0,0.52,0.48,Population and development,syrian-arab-republic,2019,Syrian Arab Republic
14879270,5776124,0,9103146,0,0.04,0.96,Utilization of sexual and reproductive health services,syrian-arab-republic,2019,Syrian Arab Republic
98049,40891,5000,52158,0,1.0,0.0,Empowerment of young people,tajikistan,2019,Tajikistan
136278,56314,19255,60709,0,0.78,0.22,Gender equality and empowerment of women and girls,tajikistan,2019,Tajikistan
291209,217965,19533,53711,0,0.46,0.54,Population and development,tajikistan,2019,Tajikistan
980161,750921,29248,199992,0,0.6,0.4,Utilization of sexual and reproductive health services,tajikistan,2019,Tajikistan
530262,485351,0,44911,0,0.98,0.02,Empowerment of young people,thailand,2019,Thailand
177303,90424,0,86878,0,0.96,0.04,Population and development,thailand,2019,Thailand
92364,76514,15850,0,0,1.0,0.0,Utilization of sexual and reproductive health services,thailand,2019,Thailand
135244,96569,18254,20420,0,0.64,0.36,Empowerment of young people,timor-leste,2019,Timor-Leste
144521,112205,8506,23810,0,0.82,0.18,Gender equality and empowerment of women and girls,timor-leste,2019,Timor-Leste
544882,523306,21576,0,0,1.0,0.0,Population and development,timor-leste,2019,Timor-Leste
828777,655724,123533,49520,0,0.55,0.45,Utilization of sexual and reproductive health services,timor-leste,2019,Timor-Leste
50697,50697,0,0,0,0.53,0.47,Empowerment of young people,togo,2019,Togo
78268,13742,45319,19207,0,1.0,0.0,Gender equality and empowerment of women and girls,togo,2019,Togo
-325,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,togo,2019,Togo
348955,241073,107882,0,0,0.8,0.2,Population and development,togo,2019,Togo
2141383,1427050,317240,397092,0,0.52,0.48,Utilization of sexual and reproductive health services,togo,2019,Togo
702971,210889,95039,323046,73998,0.24,0.76,Gender equality and empowerment of women and girls,tunisia,2019,Tunisia
228032,166427,33112,28493,0,1.0,0.0,Population and development,tunisia,2019,Tunisia
117256,83872,33385,0,0,1.0,0.0,Utilization of sexual and reproductive health services,tunisia,2019,Tunisia
734100,29787,0,704314,0,0.17,0.83,Empowerment of young people,türkiye,2019,Türkiye
10235316,5822271,10750,4402295,0,0.06,0.94,Gender equality and empowerment of women and girls,türkiye,2019,Türkiye
65586,34348,31239,0,0,1.0,0.0,Population and development,türkiye,2019,Türkiye
15473238,4399224,1787176,9286838,0,0.02,0.98,Utilization of sexual and reproductive health services,türkiye,2019,Türkiye
108469,96677,0,11792,0,0.6,0.4,Empowerment of young people,turkmenistan,2019,Turkmenistan
61419,61419,0,0,0,0.75,0.25,Gender equality and empowerment of women and girls,turkmenistan,2019,Turkmenistan
160715,160715,0,0,0,0.86,0.14,Population and development,turkmenistan,2019,Turkmenistan
351010,351010,0,0,0,0.79,0.21,Utilization of sexual and reproductive health services,turkmenistan,2019,Turkmenistan
2408397,388628,225329,1794440,0,0.0,1.0,Empowerment of young people,uganda,2019,Uganda
2847515,227359,704155,1916002,0,0.01,0.99,Gender equality and empowerment of women and girls,uganda,2019,Uganda
743776,22788,720988,0,0,0.26,0.74,Population and development,uganda,2019,Uganda
9187951,4588170,1948049,2651732,0,0.33,0.67,Utilization of sexual and reproductive health services,uganda,2019,Uganda
446162,339556,0,106606,0,0.76,0.24,Empowerment of young people,ukraine,2019,Ukraine
3445160,1631439,0,1813721,0,0.13,0.87,Gender equality and empowerment of women and girls,ukraine,2019,Ukraine
687787,378285,0,309502,0,0.0,1.0,Utilization of sexual and reproductive health services,ukraine,2019,Ukraine
146022,115255,0,30767,0,0.95,0.05,Empowerment of young people,uruguay,2019,Uruguay
275230,265201,10029,0,0,0.8,0.2,Population and development,uruguay,2019,Uruguay
781882,711732,10895,59256,0,0.38,0.62,Utilization of sexual and reproductive health services,uruguay,2019,Uruguay
118598,118598,0,0,0,1.0,0.0,Empowerment of young people,uzbekistan,2019,Uzbekistan
296356,296356,0,0,0,0.72,0.28,Gender equality and empowerment of women and girls,uzbekistan,2019,Uzbekistan
188446,188446,0,0,0,1.0,0.0,Population and development,uzbekistan,2019,Uzbekistan
419912,419912,0,0,0,0.84,0.16,Utilization of sexual and reproductive health services,uzbekistan,2019,Uzbekistan
199107,113716,51035,34357,0,0.71,0.29,Empowerment of young people,venezuela,2019,Venezuela (Bolivarian Republic of)
369210,369210,0,0,0,0.28,0.72,Gender equality and empowerment of women and girls,venezuela,2019,Venezuela (Bolivarian Republic of)
96390,96390,0,0,0,0.86,0.14,Population and development,venezuela,2019,Venezuela (Bolivarian Republic of)
1655453,1625158,8487,21808,0,0.15,0.85,Utilization of sexual and reproductive health services,venezuela,2019,Venezuela (Bolivarian Republic of)
633583,92374,71350,469859,0,0.22,0.78,Empowerment of young people,zambia,2019,Zambia
252173,102937,50107,99129,0,0.0,1.0,Gender equality and empowerment of women and girls,zambia,2019,Zambia
7142,0,0,7142,0,0.0,1.0,Organizational effectiveness and efficiency,zambia,2019,Zambia
976498,775441,190184,10873,0,0.89,0.11,Population and development,zambia,2019,Zambia
6212094,4876064,1034946,301085,0,0.14,0.86,Utilization of sexual and reproductive health services,zambia,2019,Zambia
868857,352027,181229,335601,0,0.19,0.81,Empowerment of young people,zimbabwe,2019,Zimbabwe
2707459,886266,367166,1454027,0,0.05,0.95,Gender equality and empowerment of women and girls,zimbabwe,2019,Zimbabwe
190261,183112,7149,0,0,1.0,0.0,Population and development,zimbabwe,2019,Zimbabwe
10702495,7142833,1870081,1579232,110349,0.12,0.88,Utilization of sexual and reproductive health services,zimbabwe,2019,Zimbabwe
